account_name,pe_firm_count,pe_firms,pe_firm_ids,any_multi_sector_sponsor,sources,company_url,wikipedia_url
Alter Domus,1,Permira,permira,yes,official_site,,
Altera,1,Silver Lake,silver-lake,no,official_site|wikipedia,https://www.silverlake.com/portfolio/altera/,https://en.wikipedia.org/wiki/Altera
Althea,1,Permira,permira,yes,official_site,,
Altra Industrial Motion,1,Genstar Capital,genstar-capital,yes,official_site,,
Ambilight,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/ambilight/,
AMC,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/amc/,
AMC Theatres,1,Silver Lake,silver-lake,no,wikipedia,https://en.wikipedia.org/wiki/AMC_Theatres,https://en.wikipedia.org/wiki/AMC_Theatres
AMDT,1,Hg,hg,no,official_site,,
AMEOS group,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/AMEOS_group,https://en.wikipedia.org/wiki/AMEOS_group
America's Best Contacts & Eyeglasses,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/America%27s_Best_Contacts_%26_Eyeglasses,https://en.wikipedia.org/wiki/America%27s_Best_Contacts_%26_Eyeglasses
AmeriLife,1,Genstar Capital,genstar-capital,yes,official_site,,
Ampere Computing,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Ampere_Computing,https://en.wikipedia.org/wiki/Ampere_Computing
AmRest,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/AmRest,https://en.wikipedia.org/wiki/AmRest
Amtech Software,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/amtech/,
Amwins Group,1,Genstar Capital,genstar-capital,yes,official_site,,
Anaplan,1,Thoma Bravo,thoma-bravo,no,official_site|wikipedia,https://en.wikipedia.org/wiki/Anaplan,https://en.wikipedia.org/wiki/Anaplan
Anchorage,1,Thoma Bravo,thoma-bravo,no,official_site,,
Anchorage Digital,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Anchorage_Digital,https://en.wikipedia.org/wiki/Anchorage_Digital
Andhealth,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/andhealth,
Animoto,1,Spectrum Equity,spectrum-equity,no,official_site,,
ANT Financial,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/ant-financial/,
Antero Resources,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Antero_Resources,https://en.wikipedia.org/wiki/Antero_Resources
Anuvu,1,Platinum Equity,platinum-equity,yes,official_site,,
Aperture,1,Genstar Capital,genstar-capital,yes,official_site,,
Apex Group,1,Genstar Capital,genstar-capital,yes,official_site,,
APG (pension fund),1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/APG_%28pension_fund%29,https://en.wikipedia.org/wiki/APG_%28pension_fund%29
API Healthcare,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/api-healthcare,
Apollo Tyres,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/apollo_tyres/,
Appasamy,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/appasamy/,
AppFolio,1,Vista Equity Partners,vista-equity,no,geig_article,,
Applause,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/applause/,
Apple Leisure Group,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Apple_Leisure_Group,https://en.wikipedia.org/wiki/Apple_Leisure_Group
Applitools,1,Thoma Bravo,thoma-bravo,no,official_site,,
AppOmni,1,Thoma Bravo,thoma-bravo,no,official_site,,
Appspace,1,Accel-KKR,accel-kkr,no,official_site,,
Apptio,1,Vista Equity Partners,vista-equity,no,official_site|wikipedia,https://www.vistaequitypartners.com/company/apptio/,https://en.wikipedia.org/wiki/Apptio
Apryse,1,Thoma Bravo,thoma-bravo,no,official_site,,
APT,1,Accel-KKR,accel-kkr,no,official_site,,
Aptean,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/aptean/,
Apttus,1,Thoma Bravo,thoma-bravo,no,official_site,,
Aquabyte,1,Vitruvian Partners,vitruvian,no,public_reports,,https://en.wikipedia.org/wiki/Vitruvian_Partners
Aras,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/aras/,
Arbiter,1,Accel-KKR,accel-kkr,no,official_site,,
Arcaplanet,1,Permira,permira,yes,official_site,,
Arch Capital Group,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/arch-capital-group/,
Arcos,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/arcos/,
Arctos Partners,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Arctos_Partners,https://en.wikipedia.org/wiki/Arctos_Partners
Argus,1,Hg,hg,no,official_site,,
Aricent,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Aricent,https://en.wikipedia.org/wiki/Aricent
ARINC,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/ARINC,https://en.wikipedia.org/wiki/ARINC
Arnott's Group,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Arnott%27s_Group,https://en.wikipedia.org/wiki/Arnott%27s_Group
Arrow International,1,Platinum Equity,platinum-equity,yes,official_site,,
Arrowhead Engineered Products,1,Genstar Capital,genstar-capital,yes,official_site,,
Arsipa,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/arsipa/,
Artisan Partners Asset Management,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/artisan-partners-asset-management-inc/,
Artivest,1,Genstar Capital,genstar-capital,yes,official_site,,
Ascendia Gruppe,1,Hg,hg,no,official_site,,
Ascensus,1,Genstar Capital,genstar-capital,yes,official_site,,
AsiaSat,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/AsiaSat,https://en.wikipedia.org/wiki/AsiaSat
ASP Global,1,Platinum Equity,platinum-equity,yes,official_site,,
Aspect,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/aspect/,
Aspen Education Group,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Aspen_Education_Group,https://en.wikipedia.org/wiki/Aspen_Education_Group
Aspia,1,Vitruvian Partners,vitruvian,no,public_reports,,https://en.wikipedia.org/wiki/Vitruvian_Partners
Aspira,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/aspira/,
Assent,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/assent-compliance/,
AssetMark,1,Genstar Capital,genstar-capital,yes,official_site,,
AssistRx,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
Associated Materials Incorporated,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/associated-materials-incorporated/,
Association Member Benefits Advisors,1,Genstar Capital,genstar-capital,yes,official_site,,
At Home,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/at-home/,
ATC,1,Hg,hg,no,official_site,,
Aternity,1,Thoma Bravo,thoma-bravo,no,official_site,,
athenahealth,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/athenahealth/,
Athletic Sport Sponsoring,1,Hg,hg,no,official_site,,
Atotech,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Atotech,https://en.wikipedia.org/wiki/Atotech
Atrium,1,Permira,permira,yes,official_site,,
Attachmate,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/attachmate,
Attenti,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/attenti,
AU Small Finance Bank,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/AU_Small_Finance_Bank,https://en.wikipedia.org/wiki/AU_Small_Finance_Bank
Aucerna,1,Thoma Bravo,thoma-bravo,no,official_site,,
Aura,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/aura/,
Australian Professional Leagues,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/australian-professional-leagues/,
Australian Venue,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Australian_Venue_Co.,https://en.wikipedia.org/wiki/Australian_Venue_Co.
Autodata,1,Thoma Bravo,thoma-bravo,no,official_site,,
AutoScout24,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/autoscout24/,
Autotrader.com,1,Providence Equity Partners,providence-equity,yes,wikipedia,https://en.wikipedia.org/wiki/Autotrader.com,https://en.wikipedia.org/wiki/Autotrader.com
Avago,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/avago/,
Availity,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/availity,
Avalon,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/avalon,
Avanse Financial Services,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/avanse-financial-services/,
Avant (company),1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Avant_%28company%29,https://en.wikipedia.org/wiki/Avant_%28company%29
Avantus,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Avantus,https://en.wikipedia.org/wiki/Avantus
Avaya,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/avaya/,
Avetta,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
AVI-SPL,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/avi-spl/,
Avio,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Avio,https://en.wikipedia.org/wiki/Avio
Awaze,1,Platinum Equity,platinum-equity,yes,official_site,,
AWL,1,Genstar Capital,genstar-capital,yes,official_site,,
Axalta,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Axalta,https://en.wikipedia.org/wiki/Axalta
Axel Springer AG,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/axel-springer-ag/,
Axel Springer SE,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Axel_Springer_SE,https://en.wikipedia.org/wiki/Axel_Springer_SE
Axia,1,Genstar Capital,genstar-capital,yes,official_site,,
AZ Electronic Materials,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/AZ_Electronic_Materials,https://en.wikipedia.org/wiki/AZ_Electronic_Materials
Azets,1,Hg,hg,no,official_site,,
Aztec Group,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/aztec-group/,
Azul,1,Thoma Bravo,thoma-bravo,no,official_site,,
B&B Hotels,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/B%26B_Hotels,https://en.wikipedia.org/wiki/B%26B_Hotels
B&B Italia,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/B%26B_Italia,https://en.wikipedia.org/wiki/B%26B_Italia
B-stock,1,Spectrum Equity,spectrum-equity,no,official_site,,
Baker & Taylor,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Baker_%26_Taylor,https://en.wikipedia.org/wiki/Baker_%26_Taylor
Baker Tilly,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/baker-tilly/,
BankUnited,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/BankUnited,https://en.wikipedia.org/wiki/BankUnited
Barbri,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/barbri,
Barracuda,1,Thoma Bravo,thoma-bravo,no,official_site,,
Basware,1,Accel-KKR,accel-kkr,no,official_site,,
BATS,1,Spectrum Equity,spectrum-equity,no,official_site,,
Bausch & Lomb,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Bausch_%26_Lomb,https://en.wikipedia.org/wiki/Bausch_%26_Lomb
BEA Systems,1,Warburg Pincus,warburg-pincus,yes,geig_article,,
Beatrice Foods,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Beatrice_Foods,https://en.wikipedia.org/wiki/Beatrice_Foods
Beats (brand),1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Beats_%28brand%29,https://en.wikipedia.org/wiki/Beats_%28brand%29
Beautycounter,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Beautycounter,https://en.wikipedia.org/wiki/Beautycounter
Belk,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Belk,https://en.wikipedia.org/wiki/Belk
Belron,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/belron/,
Benchmark,1,Spectrum Equity,spectrum-equity,no,official_site,,
Benchmark Gensuite,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/benchmark-gensuite/,
Benevity,1,Hg,hg,no,official_site,,
Bergdorf Goodman,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Bergdorf_Goodman,https://en.wikipedia.org/wiki/Bergdorf_Goodman
Best Secret GmbH,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Best_Secret_GmbH,https://en.wikipedia.org/wiki/Best_Secret_GmbH
Bestinvest,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Bestinvest,https://en.wikipedia.org/wiki/Bestinvest
BESTSECRET,1,Permira,permira,yes,official_site,,
Betterment,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/betterment,
Beyondtrust,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/beyondtrust,
BFY Brands,1,Permira,permira,yes,official_site,,
Bharti Airtel,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Bharti_Airtel,https://en.wikipedia.org/wiki/Bharti_Airtel
Biba Apparels,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/biba-apparels/,
BIG Brand Tire Service,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/big-brand-tire-service/,
Big Table Group,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/The_Big_Table_Group,https://en.wikipedia.org/wiki/The_Big_Table_Group
BigMachines,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/bigmachines/,
BigTime,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/bigtime-software/,
Bio Products Laboratory,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Bio_Products_Laboratory,https://en.wikipedia.org/wiki/Bio_Products_Laboratory
BioCatch,1,Permira,permira,yes,official_site,,
Biomet,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Biomet,https://en.wikipedia.org/wiki/Biomet
Birdeye,1,Accel-KKR,accel-kkr,no,official_site,,
Biscuit International,1,Platinum Equity,platinum-equity,yes,official_site,,
Bisys,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
Bitly,1,Spectrum Equity,spectrum-equity,no,geig_article,,
Bitsight,1,Warburg Pincus,warburg-pincus,yes,official_site|wikipedia,https://warburgpincus.com/investments/bitsight/,https://en.wikipedia.org/wiki/BitSight
Black Duck,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/black-duck,
Blackbaud,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/blackbaud-inc/,
Blackboard,1,Providence Equity Partners,providence-equity,yes,geig_article,,
Blackboard (company),1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Blackboard_%28company%29,https://en.wikipedia.org/wiki/Blackboard_%28company%29
Blackhawk Network,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/blackhawk-network/,
Blackhawk Network Holdings,1,Silver Lake,silver-lake,no,wikipedia,https://en.wikipedia.org/wiki/Blackhawk_Network_Holdings,https://en.wikipedia.org/wiki/Blackhawk_Network_Holdings
BlackLine,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/blackline/,
Blackline Safety,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/blackline-safety,
Blancco,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/blancco,
Blau Direkt,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/blau-direkt/,
Blic,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Blic,https://en.wikipedia.org/wiki/Blic
Blinqx,1,Hg,hg,no,official_site,,
Blip,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/blip/,
Bloomerang,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/bloomerang/,
BLU Pagamentos S A 2,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/blu-pagamentos-s-a-2/,
Blue Danube System,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/blue-danube-system/,
Blue Mountain,1,Accel-KKR,accel-kkr,no,official_site,,
BlueConic,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/blueconic/,
BlueCrest,1,Platinum Equity,platinum-equity,yes,official_site,,
Bluegrace Logistics,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/bluegrace-logistics/,
BlueMatrix,1,Thoma Bravo,thoma-bravo,no,official_site,,
Bluesight,1,Thoma Bravo,thoma-bravo,no,official_site,,
Blujay Kewill,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/blujay-kewill,
Blyth,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Blyth%2C_Inc.,https://en.wikipedia.org/wiki/Blyth%2C_Inc.
